"","site","x","y","z","dbh","height","species","crownArea","crownCentroidX","crownCentroidY","crownVectorLen","crownVectorDir"
"289",10,2.792,13.858,-1.685,27.9,15.83,"Pinus sylvestris",25.9788055,3.077993053,13.02316885,0.882459673,161.0897746
"290",10,1.701,15.874,-1.858,34.1,22.674,"Pinus sylvestris",13.9726965,1.603936732,15.28701185,0.594959134,189.3893599
"291",10,3.125,18.036,-2.292,27.4,22.945,"Pinus sylvestris",4.7639775,3.146472003,18.39226182,0.3569083,3.449060919
"292",10,9.075,10.976,-1.611,26.8,17.542,"Pinus sylvestris",9.637225,8.736248919,10.40851266,0.660904062,210.8343086
"293",10,9.21,15.446,-1.987,NA,15.656,"Pinus sylvestris",12.0957625,8.461313105,15.96903366,0.913288714,304.9382009
"294",10,9.915,15.336,-2,33.7,21.583,"Pinus sylvestris",13.036861,10.05202984,15.27600034,0.149589893,113.6466082
"295",10,4.111,28.66,-2.968,24.6,17.01,"Pinus sylvestris",8.145506,3.976514757,28.36629155,0.323033955,204.6024214
"296",10,3.05,33.481,-3.092,29.4,17.659,"Pinus sylvestris",6.9600065,3.136447816,33.15066222,0.341461964,165.334843
"297",10,13.512,28.399,-2.755,25.2,15.713,"Pinus sylvestris",8.9348795,13.45597174,28.45855595,0.081768436,316.7481525
"298",10,10.328,34.415,-3.135,39.6,17.188,"Pinus sylvestris",27.1759675,10.1876518,33.60954122,0.81759493,189.8843384
"299",10,13.586,30.772,-2.98,15.4,14.775,"Pinus sylvestris",3.912751,13.57753022,30.50567592,0.266458722,181.8215376
"300",10,18.223,30.831,-3.123,30.3,18.493,"Pinus sylvestris",20.3403705,17.56494332,30.32225698,0.831780046,232.2924232
"301",10,20.465,31.242,-3.099,29.6,20.323,"Pinus sylvestris",10.8168445,20.84615594,30.72185229,0.644851524,143.7666335
"302",10,22.074,29.727,-3.085,17.3,13.429,"Pinus sylvestris",3.9182955,22.07341201,28.79969651,0.927303673,180.0363306
"303",10,24.544,31.228,-3.16,21.1,15.228,"Pinus sylvestris",7.8171785,24.38497335,31.16089454,0.172605378,247.1214126
"304",10,25.883,32.187,-3.36,22.1,16.237,"Pinus sylvestris",5.095878,25.61892898,32.36407163,0.317943183,303.8436509
"305",10,28.187,26.203,-3.055,30.1,15.358,"Pinus sylvestris",17.5660355,28.18667396,25.23332771,0.96967234,180.0192651
"306",10,14.025,23.408,-2.571,41.8,NA,"Pinus sylvestris",8.199884,13.95526306,23.43523638,0.074866958,291.3335679
"307",10,14.564,21.055,-2.673,29.1,NA,"Pinus sylvestris",16.2530725,14.68434285,20.28456255,0.77977963,171.1220994
"308",10,18.544,15.513,-2.354,27.7,NA,"Pinus sylvestris",11.769768,18.18407045,15.14547229,0.514418021,224.4015781
"309",10,20.426,16.61,-2.459,20.8,NA,"Pinus sylvestris",2.64105,20.59165245,16.37335053,0.288866246,145.0083334
"310",10,22.374,16.42,-2.483,19.3,18.124,"Pinus sylvestris",4.36907,22.38953287,16.26438211,0.156391173,174.2999481
"311",10,21.669,12.964,-1.965,28.2,18.9,"Pinus sylvestris",12.3500095,21.85901793,12.86972899,0.212117511,116.3867642
"312",10,25.519,8.171,-1.863,26.2,NA,"Pinus sylvestris",7.5805005,26.14125022,8.400112529,0.663089649,69.78629311
"313",10,24.267,4.683,-1.864,55.4,NA,"Pinus sylvestris",30.318725,24.37938668,4.511626703,0.204937973,146.7431205
"314",10,29.298,-0.794,-1.078,30,NA,"Pinus sylvestris",9.0106065,29.57145722,-1.003067057,0.344220691,127.3991044
"315",10,20.128,3.34,-1.486,23,NA,"Pinus sylvestris",4.9389725,20.47148822,3.298073887,0.346037511,96.95908895
"316",10,19.617,2.641,-1.205,28.3,NA,"Pinus sylvestris",8.0904125,19.3221735,1.66248062,1.021970079,196.7674795
"317",10,32.225,14.938,-2.889,25.1,NA,"Pinus sylvestris",5.590175,32.29347427,14.93898311,0.068481322,89.17744222
"318",11,5.667,0.169,-1.547,18.3,10.325,"Pinus sylvestris",3.8330765,5.547502026,-0.141624988,0.332817741,201.0418211
"319",11,2.087,1.079,-0.928,11,10.203,"Pinus sylvestris",1.5770795,1.87827224,0.960325152,0.24010622,240.3790488
"320",11,1.908,1.242,-0.919,12,10.537,"Pinus sylvestris",1.5813715,1.865742858,1.434316351,0.196904151,347.6074885
"321",11,4.202,4.394,-1.565,11.2,8.205,"Pinus sylvestris",2.820804,3.944843776,4.517935639,0.285463424,295.7315968
"322",11,4.544,9.532,-1.351,12.2,7.955,"Pinus sylvestris",4.229269,4.269848845,9.160253535,0.461902902,216.4075903
"323",11,7.421,13.6,-1.285,35.6,14.729,"Pinus sylvestris",14.541475,6.79421115,13.03408651,0.84446571,227.9218333
"324",11,8.465,14.635,-1.385,37.8,16.18,"Pinus sylvestris",16.5504755,9.385123229,14.24065953,1.001065013,113.1986925
"325",11,14.68,8.499,-1.596,46,13.892,"Pinus sylvestris",28.179054,14.85342192,8.432417849,0.185764218,111.003373
"326",11,14.481,14.407,-1.538,36,15.16,"Pinus sylvestris",15.534817,14.5837022,13.49011712,0.922616908,173.608806
"327",11,18.163,18.907,-1.624,36.6,16.148,"Pinus sylvestris",16.0965885,17.87292232,19.0269643,0.313905229,292.4679913
"328",11,20.51,22.23,-1.8,33.3,14.164,"Pinus sylvestris",11.8909455,20.33831919,22.21223629,0.172597366,264.092661
"329",11,32.385,21.414,-2.129,49.3,18.27,"Pinus sylvestris",28.881064,33.0118269,18.3116119,3.165078813,168.5773617
"330",11,28.173,10.278,-2.043,37.1,12.07,"Pinus sylvestris",12.087978,27.37417399,10.06524868,0.82667171,255.0865937
"331",11,30.284,7.413,-2.26,38.3,14.968,"Pinus sylvestris",16.770098,29.56157993,6.596202712,1.090435035,221.491298
"332",11,19.762,-0.413,-2.023,29.9,11.378,"Pinus sylvestris",13.229552,20.0895364,-0.623971334,0.389601077,122.7862201
"333",11,-0.169,24.019,-1.49,28,11.381,"Pinus sylvestris",12.957377,-0.486133985,24.04787454,0.318445762,275.2023444
"334",11,13.134,23.047,-1.802,37.4,14.171,"Pinus sylvestris",16.5418405,12.84161474,22.20224928,0.893919972,199.0917688
"335",11,14.774,23.666,-1.865,32,12.5,"Pinus sylvestris",7.16725,15.10661002,24.16726674,0.601579398,33.56582423
"336",11,12.283,27.328,-1.798,26.8,12.307,"Pinus sylvestris",6.2759275,12.34586701,27.41634555,0.108430608,35.43579225
"337",11,8.955,34.995,-2.052,44.6,14.146,"Pinus sylvestris",29.0718265,8.949890605,34.45157579,0.543448226,180.5386918
"338",12,4.726,3.047,0.154,14.6,13.169,"Picea abies",1.3067885,4.956219985,2.828462099,0.317427245,133.5088106
"339",12,6.745,4.37,0.236,23.5,15.562,"Picea abies",3.5749005,6.870469548,4.236448773,0.183244475,136.7870995
"340",12,15.168,3.424,0.314,24,16.011,"Picea abies",6.3222025,15.33113166,3.145894337,0.322420063,149.6048995
"341",12,14.926,4.535,0.226,16,8.413,"Picea abies",5.208512,14.76601383,4.547029733,0.160437801,274.3001115
"342",12,16.139,4.3,0.329,28.5,17.574,"Picea abies",9.606654,15.67336797,4.580656525,0.543673869,301.0791841
"343",12,25.163,0.149,0.535,36.6,17.967,"Picea abies",4.2983975,25.45394433,1.038242918,0.935628971,18.11716789
"344",12,9.364,12.435,0.608,33.3,17.288,"Picea abies",4.6088935,9.630605253,12.27600592,0.310415009,120.810377
"345",12,29.371,-0.834,0.597,35.8,16.88,"Picea abies",9.6752965,29.71744386,-0.6375938,0.398244574,60.45020078
"346",12,25.976,18.453,0.413,21.5,12.653,"Picea abies",4.150144,25.99990343,18.59557374,0.144563642,9.517500274
"347",12,28.188,21.986,0.626,22.8,14.933,"Picea abies",3.5201085,27.53956567,22.01553707,0.649106709,272.6080979
"348",12,29.454,23.89,0.698,27.6,15.855,"Picea abies",3.9414065,29.39925522,24.23643228,0.350731116,351.0201215
"349",12,26.159,26.689,0.667,19.9,13.049,"Picea abies",2.234015,26.41080599,26.58083449,0.274054803,113.2463719
"350",12,24.82,25.541,0.64,21.8,16.701,"Picea abies",4.3348465,24.92432598,25.72733148,0.213549369,29.24422717
"351",12,21.336,16.72,0.481,31.5,17.662,"Picea abies",8.6618975,21.27024083,16.76757657,0.081165254,305.8856304
"352",12,31.705,6.501,0.329,21.6,11.912,"Betula pubescens",9.6748185,31.56447076,5.65231145,0.860244571,189.4019556
"353",12,31.895,7.909,0.359,17,8.087,"Betula pubescens",4.77679,32.47934596,8.194030116,0.65015565,63.99797641
"354",12,28.145,10.227,0.511,27,14.994,"Picea abies",6.739873,29.49655385,10.4606673,1.371604249,80.19121504
"355",12,29.191,10.972,0.562,14.5,8.882,"Picea abies",5.807084,29.89189651,10.5780868,0.804004687,119.3365683
"356",12,22.423,23.119,0.513,24,19.031,"Picea abies",3.3838425,22.86669054,23.0948812,0.444345596,93.11150754
"357",12,23.393,28.771,0.448,23.3,9.94,"Picea abies",4.9339595,22.71764202,28.71972879,0.677301362,265.6585986
"358",12,12.321,23.939,0.268,22.8,13.571,"Picea abies",5.6107325,12.56140941,24.04696335,0.263538935,65.81604686
"359",12,7.208,22.554,0.409,33,18.21,"Picea abies",6.033578,7.683825612,22.17848751,0.606151502,128.279828
"360",12,7.484,30.914,0.38,16.3,11.287,"Betula pubescens",6.057196,7.455817171,30.6679688,0.247640112,186.534738
"361",12,5.761,19.268,0.093,13.3,8.994,"Betula pubescens",4.605479,5.810044267,18.95599054,0.315840532,171.0668635
"362",12,0.176,22.185,0.179,17.5,11.471,"Picea abies",1.719804,-0.07782366,22.33885198,0.296811189,301.2216152
"363",12,-1.664,19.175,0.438,39,21.864,"Picea abies",11.6613085,-1.580607881,19.34781744,0.191885674,25.75938141
"364",12,0.598,7.621,0.211,43,20.938,"Picea abies",11.3571945,0.864999963,7.785232167,0.313466402,58.40425105
"365",13,-3.501,6.621,0.099,55.9,19.791,"Pinus sylvestris",45.5110935,-3.527897092,7.053159712,0.432995924,356.4385747
"366",13,6.579,17.22,0.065,22.8,17.232,"Pinus sylvestris",12.894248,6.352189149,17.1227047,0.246798575,246.782067
"367",13,8.78,24.563,-0.114,47,18.944,"Pinus sylvestris",28.4546975,9.250885451,24.34463431,0.519053641,114.8787677
"368",13,18.808,23.738,-0.799,11.2,8.319,"Pinus sylvestris",1.4497365,18.95500576,23.80300946,0.160738683,66.14384047
"369",13,14.925,13.523,0.49,30,18.085,"Pinus sylvestris",14.3595015,15.02117733,14.15349566,0.637789036,8.67317596
"370",13,7.477,10.642,0.41,13.2,7.651,"Pinus sylvestris",1.226794,8.128990667,10.47550793,0.672912654,104.3248955
"371",13,18.481,17.581,-0.453,25.5,14.388,"Pinus sylvestris",10.5904665,18.95582002,17.55522812,0.475518914,93.10680347
"372",13,28.288,23.871,-0.664,38.8,15.187,"Pinus sylvestris",24.4629345,28.54625525,23.0918765,0.820810084,161.6612441
"373",13,27.442,18.343,-0.61,45.5,18.226,"Pinus sylvestris",40.0185915,27.31200747,17.53998892,0.813464724,189.1953495
"374",13,29.792,10.944,-1.005,35.7,16.379,"Pinus sylvestris",32.022137,30.11168371,10.82803735,0.340066181,109.9378257
"375",13,15.272,9.733,0.541,34,17.185,"Pinus sylvestris",18.494744,15.40319691,9.507697617,0.26071784,149.7871246
"376",13,14.178,2.928,0.278,43.4,19.195,"Pinus sylvestris",31.152335,14.84096118,3.338231308,0.779619943,58.25134486
"377",13,13.446,-1.058,-0.251,37.5,19.639,"Pinus sylvestris",11.0991585,13.81709071,-1.24190094,0.414159236,116.3615753
"378",13,23.692,-1.072,-0.759,31.2,16.911,"Pinus sylvestris",14.846763,24.11344729,-1.128508599,0.42521881,97.63679926
"379",13,4.613,-2.234,0.008,41,15.049,"Pinus sylvestris",52.3190335,6.223038136,-2.420748097,1.620832395,96.61616459
"380",14,14.189,-0.039,0.469,24.4,16.538,"Pinus sylvestris",7.893305,14.02768215,-0.073515613,0.164969012,257.9230709
"381",14,8.488,-0.677,0.311,12,14.521,"Pinus sylvestris",1.3519965,8.552809933,-0.475727165,0.21144995,17.84857924
"382",14,6.393,-0.537,0.116,12.1,9.59,"Pinus sylvestris",0.3358195,6.156927977,-0.22571058,0.390680308,322.8244739
"383",14,1.418,0.963,-0.206,23.3,14.992,"Pinus sylvestris",4.567814,1.101143329,0.74177597,0.386443038,235.0778987
"384",14,4.712,3.398,-0.346,13.1,9.57,"Picea abies",3.013824,4.427163633,3.403042833,0.284881003,271.0142766
"385",14,9.775,1.458,0.047,11.1,12.964,"Pinus sylvestris",0.9930715,9.772960565,1.210519686,0.247488717,180.4721522
"386",14,9.675,2.797,0.174,21.4,14.647,"Pinus sylvestris",3.608365,9.139238891,2.84090046,0.537556709,274.6843717
"387",14,7.033,4.607,-0.13,18.3,12.946,"Pinus sylvestris",5.42581,7.046226789,4.047031161,0.560125029,178.6468921
"388",14,6.584,5.913,-0.202,30.3,20.437,"Pinus sylvestris",3.9785755,6.105573906,5.862445766,0.481089657,263.9680647
"389",14,7.896,6.937,-0.127,26.6,18.23,"Pinus sylvestris",7.8944315,8.750041677,6.755074057,0.873203433,102.0252736
"390",14,7.006,9.09,-0.453,20.1,14.797,"Pinus sylvestris",2.9864615,6.651049185,9.490687639,0.535294933,318.4637383
"391",14,3.811,9.249,-0.462,20.8,18.741,"Pinus sylvestris",1.1360705,4.0137135,9.36181225,0.231990014,60.90359013
"392",14,1.495,8.64,-0.378,21.2,16.916,"Pinus sylvestris",3.0200825,1.383483944,8.53444726,0.153548728,226.5736345
"393",14,-0.287,5.514,-0.376,20.7,13.431,"Pinus sylvestris",2.7721135,-0.528854176,4.912336337,0.648454013,201.8989289
